"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DE-LU","25.07.2022 08:00 - 25.07.2022 08:15 (CET/CEST)","4058","11802","n/e","4817","6700","8","n/e","n/e","21","4311","227","1340","91","n/e","3953","240","90","11166","852","1980","9913"
"BZN|DE-LU","25.07.2022 08:15 - 25.07.2022 08:30 (CET/CEST)","4063","11908","n/e","4591","6674","8","n/e","n/e","21","4119","227","1351","167","n/e","3959","240","90","13177","841","1846","8860"
"BZN|DE-LU","25.07.2022 08:30 - 25.07.2022 08:45 (CET/CEST)","4065","11918","n/e","4607","6667","8","n/e","n/e","21","3439","206","1361","220","n/e","3954","240","90","15245","841","1761","7986"
"BZN|DE-LU","25.07.2022 08:45 - 25.07.2022 09:00 (CET/CEST)","4066","11897","n/e","4513","6674","8","n/e","n/e","21","2963","28","1359","156","n/e","3952","240","90","17244","838","1722","7296"
"BZN|DE-LU","25.07.2022 09:00 - 25.07.2022 09:15 (CET/CEST)","4072","11974","n/e","4257","6463","8","n/e","n/e","21","3116","13","1364","202","n/e","3951","240","90","19187","831","1624","6674"
"BZN|DE-LU","25.07.2022 09:15 - 25.07.2022 09:30 (CET/CEST)","4064","12020","n/e","3939","6330","8","n/e","n/e","21","2104","42","1373","125","n/e","3947","240","90","21020","813","1578","6497"
"BZN|DE-LU","25.07.2022 09:30 - 25.07.2022 09:45 (CET/CEST)","4059","12005","n/e","3995","6238","8","n/e","n/e","21","966","118","1374","85","n/e","3941","240","90","22790","828","1578","6453"
"BZN|DE-LU","25.07.2022 09:45 - 25.07.2022 10:00 (CET/CEST)","4064","11981","n/e","3951","6212","8","n/e","n/e","21","846","589","1364","50","n/e","3938","240","90","24500","835","1524","6491"
"BZN|DE-LU","25.07.2022 10:00 - 25.07.2022 10:15 (CET/CEST)","4070","11889","n/e","3793","6196","8","n/e","n/e","21","1883","239","1364","172","n/e","3935","240","90","25908","820","1303","6818"
"BZN|DE-LU","25.07.2022 10:15 - 25.07.2022 10:30 (CET/CEST)","4069","11824","n/e","3785","6092","8","n/e","n/e","21","1342","209","1375","89","n/e","3934","240","90","27233","807","995","7196"
"BZN|DE-LU","25.07.2022 10:30 - 25.07.2022 10:45 (CET/CEST)","4063","11809","n/e","3823","6012","8","n/e","n/e","21","972","780","1387","64","n/e","3933","240","90","28514","811","999","7691"
"BZN|DE-LU","25.07.2022 10:45 - 25.07.2022 11:00 (CET/CEST)","4064","11626","n/e","3596","5738","8","n/e","n/e","21","570","1265","1388","37","n/e","3926","240","90","29603","813","1148","8300"
"BZN|DE-LU","25.07.2022 11:00 - 25.07.2022 11:15 (CET/CEST)","4063","11454","n/e","3481","5282","8","n/e","n/e","21","302","2044","1378","60","n/e","3926","240","90","30579","824","1523","8942"
"BZN|DE-LU","25.07.2022 11:15 - 25.07.2022 11:30 (CET/CEST)","4060","11438","n/e","3449","5155","8","n/e","n/e","21","465","2828","1378","73","n/e","3925","240","90","31344","810","1454","9156"
"BZN|DE-LU","25.07.2022 11:30 - 25.07.2022 11:45 (CET/CEST)","4057","11464","n/e","3291","4964","8","n/e","n/e","21","300","3292","1381","96","n/e","3925","240","90","31888","821","1551","9505"
"BZN|DE-LU","25.07.2022 11:45 - 25.07.2022 12:00 (CET/CEST)","4061","11510","n/e","3128","4828","8","n/e","n/e","21","241","3967","1384","94","n/e","3917","240","90","32352","827","1907","10103"
"BZN|DE-LU","25.07.2022 12:00 - 25.07.2022 12:15 (CET/CEST)","4058","11534","n/e","3100","4189","8","n/e","n/e","21","121","5159","1391","186","n/e","3921","240","90","32471","824","2180","10344"
"BZN|DE-LU","25.07.2022 12:15 - 25.07.2022 12:30 (CET/CEST)","4049","11533","n/e","3147","4061","8","n/e","n/e","21","152","6232","1394","149","n/e","3920","240","90","32664","822","2305","10831"
"BZN|DE-LU","25.07.2022 12:30 - 25.07.2022 12:45 (CET/CEST)","4043","11499","n/e","3170","3917","8","n/e","n/e","21","13","6217","1389","119","n/e","3920","240","90","32603","816","2440","10935"
"BZN|DE-LU","25.07.2022 12:45 - 25.07.2022 13:00 (CET/CEST)","4048","11429","n/e","3178","3675","8","n/e","n/e","21","2","6457","1398","94","n/e","3914","240","90","32508","812","2836","11612"
"BZN|DE-LU","25.07.2022 13:00 - 25.07.2022 13:15 (CET/CEST)","4051","11572","n/e","3120","3555","8","n/e","n/e","21","10","6499","1404","97","n/e","3912","240","90","32192","812","2871","12134"
"BZN|DE-LU","25.07.2022 13:15 - 25.07.2022 13:30 (CET/CEST)","4048","11504","n/e","2937","3494","8","n/e","n/e","21","45","6735","1410","35","n/e","3913","240","90","31862","804","3148","12543"
"BZN|DE-LU","25.07.2022 13:30 - 25.07.2022 13:45 (CET/CEST)","4049","11468","n/e","2919","3393","8","n/e","n/e","21","189","7174","1419","34","n/e","3914","240","90","31440","821","3277","13211"
"BZN|DE-LU","25.07.2022 13:45 - 25.07.2022 14:00 (CET/CEST)","4049","11384","n/e","2933","3375","8","n/e","n/e","21","244","7182","1427","116","n/e","3909","240","90","30621","815","3355","13177"
"BZN|DE-LU","25.07.2022 14:00 - 25.07.2022 14:15 (CET/CEST)","4044","11175","n/e","2875","3353","8","n/e","n/e","21","169","6985","1426","153","n/e","3912","240","90","29575","813","3458","13861"
"BZN|DE-LU","25.07.2022 14:15 - 25.07.2022 14:30 (CET/CEST)","4045","11117","n/e","2868","3407","8","n/e","n/e","21","10","6899","1429","83","n/e","3911","240","90","28917","810","3636","14112"
"BZN|DE-LU","25.07.2022 14:30 - 25.07.2022 14:45 (CET/CEST)","4046","11105","n/e","2859","3419","8","n/e","n/e","21","0","6702","1425","85","n/e","3913","240","90","27961","807","3440","14755"
"BZN|DE-LU","25.07.2022 14:45 - 25.07.2022 15:00 (CET/CEST)","4037","11148","n/e","2862","3393","8","n/e","n/e","21","0","6785","1430","49","n/e","3908","240","90","26972","804","3494","15630"
"BZN|DE-LU","25.07.2022 15:00 - 25.07.2022 15:15 (CET/CEST)","4034","11138","n/e","2829","3492","8","n/e","n/e","21","2","6764","1432","64","n/e","3903","240","90","25781","800","3859","16926"
"BZN|DE-LU","25.07.2022 15:15 - 25.07.2022 15:30 (CET/CEST)","4034","11261","n/e","2868","3580","8","n/e","n/e","21","2","6641","1439","46","n/e","3898","240","90","24581","800","4001","17818"
"BZN|DE-LU","25.07.2022 15:30 - 25.07.2022 15:45 (CET/CEST)","4034","11313","n/e","2881","3645","8","n/e","n/e","21","0","6395","1440","39","n/e","3903","240","90","23300","801","3941","18180"
"BZN|DE-LU","25.07.2022 15:45 - 25.07.2022 16:00 (CET/CEST)","4026","11270","n/e","2924","3692","8","n/e","n/e","21","23","5965","1435","101","n/e","3905","240","90","22103","806","3895","18080"
"BZN|DE-LU","25.07.2022 16:00 - 25.07.2022 16:15 (CET/CEST)","4027","11025","n/e","2975","3717","8","n/e","n/e","21","13","6353","1436","136","n/e","3901","240","90","20843","804","3927","18376"
"BZN|DE-LU","25.07.2022 16:15 - 25.07.2022 16:30 (CET/CEST)","4026","11019","n/e","2997","3705","8","n/e","n/e","21","2","5931","1442","110","n/e","3901","240","90","19763","801","3939","18978"
"BZN|DE-LU","25.07.2022 16:30 - 25.07.2022 16:45 (CET/CEST)","4015","11213","n/e","3120","3735","8","n/e","n/e","21","1","5479","1445","109","n/e","3899","240","90","18320","797","4062","19189"
"BZN|DE-LU","25.07.2022 16:45 - 25.07.2022 17:00 (CET/CEST)","4019","11420","n/e","3231","3923","8","n/e","n/e","21","1","4380","1452","113","n/e","3900","240","90","16744","796","4096","19426"
"BZN|DE-LU","25.07.2022 17:00 - 25.07.2022 17:15 (CET/CEST)","4025","11701","n/e","3267","4404","8","n/e","n/e","21","85","4487","1470","164","n/e","3893","240","90","15312","802","4083","19318"
"BZN|DE-LU","25.07.2022 17:15 - 25.07.2022 17:30 (CET/CEST)","4039","11721","n/e","3296","4605","8","n/e","n/e","21","80","3550","1473","56","n/e","3899","240","90","13750","799","4066","19301"
"BZN|DE-LU","25.07.2022 17:30 - 25.07.2022 17:45 (CET/CEST)","4039","11780","n/e","3276","5007","8","n/e","n/e","21","269","2157","1476","66","n/e","3904","240","90","12430","786","4258","19506"
"BZN|DE-LU","25.07.2022 17:45 - 25.07.2022 18:00 (CET/CEST)","4033","11825","n/e","3259","5367","8","n/e","n/e","21","321","1696","1479","92","n/e","3908","240","90","11001","798","4215","19745"
"BZN|DE-LU","25.07.2022 18:00 - 25.07.2022 18:15 (CET/CEST)","4029","11831","n/e","3680","5647","8","n/e","n/e","21","138","2696","1493","48","n/e","3896","240","90","9711","805","4310","19775"
"BZN|DE-LU","25.07.2022 18:15 - 25.07.2022 18:30 (CET/CEST)","4039","11908","n/e","3928","5933","8","n/e","n/e","21","105","2502","1509","51","n/e","3904","240","90","8430","803","4306","19692"
"BZN|DE-LU","25.07.2022 18:30 - 25.07.2022 18:45 (CET/CEST)","4038","11936","n/e","4182","6146","8","n/e","n/e","21","344","1919","1522","84","n/e","3898","240","90","7171","806","4493","19267"
"BZN|DE-LU","25.07.2022 18:45 - 25.07.2022 19:00 (CET/CEST)","4031","11890","n/e","4400","6005","8","n/e","n/e","21","224","1648","1508","42","n/e","3902","240","90","6156","809","4787","19180"
"BZN|DE-LU","25.07.2022 19:00 - 25.07.2022 19:15 (CET/CEST)","4031","11787","n/e","4486","5731","8","n/e","n/e","21","751","2260","1497","36","n/e","3896","240","90","5152","808","4667","19569"
"BZN|DE-LU","25.07.2022 19:15 - 25.07.2022 19:30 (CET/CEST)","4032","11931","n/e","4540","5449","8","n/e","n/e","21","702","1419","1493","52","n/e","3906","240","90","4139","812","4638","19666"
"BZN|DE-LU","25.07.2022 19:30 - 25.07.2022 19:45 (CET/CEST)","4029","11865","n/e","4443","5361","8","n/e","n/e","21","1417","1151","1494","50","n/e","3908","240","90","3235","812","4762","19120"
"BZN|DE-LU","25.07.2022 19:45 - 25.07.2022 20:00 (CET/CEST)","4033","11964","n/e","4394","5500","8","n/e","n/e","21","1496","529","1492","35","n/e","3907","240","90","2487","807","4622","19377"
"BZN|DE-LU","25.07.2022 20:00 - 25.07.2022 20:15 (CET/CEST)","4040","11946","n/e","4482","5793","8","n/e","n/e","21","2188","68","1497","38","n/e","3908","240","90","1789","795","4557","18811"
"BZN|DE-LU","25.07.2022 20:15 - 25.07.2022 20:30 (CET/CEST)","4045","12021","n/e","4495","5758","8","n/e","n/e","21","2320","15","1499","82","n/e","3914","240","90","1195","828","4605","17751"
"BZN|DE-LU","25.07.2022 20:30 - 25.07.2022 20:45 (CET/CEST)","4045","12004","n/e","4571","5827","8","n/e","n/e","21","2723","14","1500","54","n/e","3914","240","90","691","840","4593","17038"
"BZN|DE-LU","25.07.2022 20:45 - 25.07.2022 21:00 (CET/CEST)","4035","12033","n/e","4878","5857","8","n/e","n/e","21","2731","14","1497","62","n/e","3918","240","90","320","843","4619","16874"
"BZN|DE-LU","25.07.2022 21:00 - 25.07.2022 21:15 (CET/CEST)","4031","12036","n/e","5254","5939","8","n/e","n/e","21","1941","22","1413","32","n/e","3927","240","90","93","850","4860","16359"
"BZN|DE-LU","25.07.2022 21:15 - 25.07.2022 21:30 (CET/CEST)","4035","12075","n/e","5320","5976","8","n/e","n/e","21","1750","17","1407","26","n/e","3930","240","90","21","848","4849","15614"
"BZN|DE-LU","25.07.2022 21:30 - 25.07.2022 21:45 (CET/CEST)","4026","12051","n/e","5377","6241","8","n/e","n/e","21","1821","13","1411","50","n/e","3931","240","90","2","851","4842","14962"
"BZN|DE-LU","25.07.2022 21:45 - 25.07.2022 22:00 (CET/CEST)","4005","12038","n/e","5331","6310","8","n/e","n/e","21","1946","15","1407","18","n/e","3933","240","90","0","852","4808","14044"
"BZN|DE-LU","25.07.2022 22:00 - 25.07.2022 22:15 (CET/CEST)","4006","12048","n/e","5352","6431","8","n/e","n/e","21","4097","8","1408","95","n/e","3935","240","90","0","849","4799","14053"
"BZN|DE-LU","25.07.2022 22:15 - 25.07.2022 22:30 (CET/CEST)","4011","12118","n/e","5393","6431","8","n/e","n/e","21","3527","81","1408","74","n/e","3929","240","90","0","848","4712","13776"
"BZN|DE-LU","25.07.2022 22:30 - 25.07.2022 22:45 (CET/CEST)","4032","12220","n/e","5029","6427","8","n/e","n/e","21","2559","28","1408","53","n/e","3928","240","90","0","847","4568","12853"
"BZN|DE-LU","25.07.2022 22:45 - 25.07.2022 23:00 (CET/CEST)","4027","12275","n/e","5065","6439","8","n/e","n/e","21","1415","274","1410","57","n/e","3923","240","90","0","845","4745","12489"
"BZN|DE-LU","25.07.2022 23:00 - 25.07.2022 23:15 (CET/CEST)","4024","12403","n/e","5044","6441","8","n/e","n/e","21","1115","556","1408","48","n/e","3938","240","90","0","837","4641","12238"
"BZN|DE-LU","25.07.2022 23:15 - 25.07.2022 23:30 (CET/CEST)","4024","12442","n/e","4983","6361","8","n/e","n/e","21","545","730","1409","56","n/e","3939","240","90","0","835","4340","12448"
"BZN|DE-LU","25.07.2022 23:30 - 25.07.2022 23:45 (CET/CEST)","4029","12529","n/e","4680","6475","8","n/e","n/e","21","793","1267","1415","71","n/e","3942","240","90","0","840","4035","12075"
"BZN|DE-LU","25.07.2022 23:45 - 26.07.2022 00:00 (CET/CEST)","4029","12576","n/e","4554","6466","8","n/e","n/e","21","535","1516","1415","47","n/e","3938","240","90","0","843","3740","11694"
