Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|DE-LU,01.01.2021 00:00 - 01.01.2021 01:00 (CET/CEST),4597.25,11608.5,0.0,5649.25,3443.75,405.0,0.0,0.0,31.0,347.25,517.5,1166.0,39.0,0.0,8144.75,484.25,196.0,0.0,787.0,383.0,3934.5
BZN|DE-LU,01.01.2021 01:00 - 01.01.2021 02:00 (CET/CEST),4584.25,11602.75,0.0,5409.0,3044.75,405.0,0.0,0.0,31.0,396.5,373.0,1159.0,37.25,0.0,8150.25,484.0,196.0,0.0,785.25,394.5,3541.5
BZN|DE-LU,01.01.2021 02:00 - 01.01.2021 03:00 (CET/CEST),4581.25,11758.5,0.0,5312.0,3067.25,405.5,0.0,0.0,31.0,348.5,577.75,1142.75,21.25,0.0,8156.5,484.0,196.0,0.0,779.0,305.25,3217.0
BZN|DE-LU,01.01.2021 03:00 - 01.01.2021 04:00 (CET/CEST),4570.75,12337.5,0.0,5127.0,2852.5,405.5,0.0,0.0,31.0,5.5,2854.0,1139.75,39.5,0.0,8153.75,484.25,196.0,0.0,770.25,319.25,2787.5
BZN|DE-LU,01.01.2021 04:00 - 01.01.2021 05:00 (CET/CEST),4571.0,12395.0,0.0,4993.0,2713.25,404.75,0.0,0.0,31.0,6.0,3730.5,1137.25,17.75,0.0,8150.5,495.0,200.75,0.0,760.0,296.25,2492.5
BZN|DE-LU,01.01.2021 05:00 - 01.01.2021 06:00 (CET/CEST),4589.25,12699.5,0.0,5057.5,2736.5,405.0,0.0,0.0,30.0,33.5,2892.75,1129.0,16.5,0.0,8150.25,496.0,201.25,0.0,787.0,432.0,2140.75
BZN|DE-LU,01.01.2021 06:00 - 01.01.2021 07:00 (CET/CEST),4628.25,13051.0,0.0,5094.0,2836.5,406.25,0.0,0.0,30.0,89.75,2634.25,1125.5,35.0,0.0,8154.5,498.75,202.75,0.0,794.25,510.25,2010.75
BZN|DE-LU,01.01.2021 07:00 - 01.01.2021 08:00 (CET/CEST),4693.0,12472.5,0.0,5169.25,2952.0,408.5,0.0,0.0,30.0,926.25,2178.5,1127.5,30.0,0.0,8152.75,498.0,202.0,0.0,792.75,389.25,1975.0
BZN|DE-LU,01.01.2021 08:00 - 01.01.2021 09:00 (CET/CEST),4766.25,12435.75,0.0,5569.25,3087.25,407.5,0.0,0.0,30.0,80.5,2213.75,1123.0,29.25,0.0,8157.5,498.0,202.0,194.0,781.0,359.5,2087.5
BZN|DE-LU,01.01.2021 09:00 - 01.01.2021 10:00 (CET/CEST),4764.75,12169.5,0.0,6052.5,3085.0,407.5,0.0,0.0,29.0,81.25,1924.0,1126.75,36.75,0.0,8160.0,498.0,202.0,1363.75,784.75,248.25,2123.5
BZN|DE-LU,01.01.2021 10:00 - 01.01.2021 11:00 (CET/CEST),4789.5,11607.75,0.0,6515.5,3057.75,407.5,0.0,0.0,29.0,121.5,1029.75,1132.0,26.75,0.0,8161.25,498.0,202.0,2986.5,795.5,446.75,1920.5
BZN|DE-LU,01.01.2021 11:00 - 01.01.2021 12:00 (CET/CEST),4795.5,11257.25,0.0,7144.25,3044.25,407.0,0.0,0.0,29.0,88.0,704.25,1133.75,26.0,0.0,8160.25,498.0,202.0,4237.5,777.0,557.5,1627.5
BZN|DE-LU,01.01.2021 12:00 - 01.01.2021 13:00 (CET/CEST),4738.5,10870.5,0.0,7445.5,3186.25,410.0,0.0,0.0,29.0,381.5,291.5,1142.75,27.0,0.0,8153.0,498.0,202.0,4826.75,784.25,668.75,1322.5
BZN|DE-LU,01.01.2021 13:00 - 01.01.2021 14:00 (CET/CEST),4693.5,10875.0,0.0,7411.5,3150.25,417.0,0.0,0.0,28.25,272.75,390.0,1142.5,28.75,0.0,8153.5,498.0,202.0,4234.25,783.0,836.25,1158.0
BZN|DE-LU,01.01.2021 14:00 - 01.01.2021 15:00 (CET/CEST),4679.25,10843.0,0.0,7586.75,3088.0,416.0,0.0,0.0,28.25,276.5,501.75,1134.5,31.75,0.0,8154.75,498.0,202.0,2725.0,792.0,800.25,1244.75
BZN|DE-LU,01.01.2021 15:00 - 01.01.2021 16:00 (CET/CEST),4692.25,10855.5,0.0,7934.5,3449.0,416.0,0.0,0.0,28.75,299.5,557.25,1131.5,36.5,0.0,8156.75,498.0,202.0,944.75,782.5,668.25,1564.5
BZN|DE-LU,01.01.2021 16:00 - 01.01.2021 17:00 (CET/CEST),4766.5,10875.0,0.0,8347.5,3697.0,416.0,0.0,0.0,29.0,923.5,217.75,1133.25,61.0,0.0,8156.0,497.75,202.0,43.75,795.75,832.5,2146.25
BZN|DE-LU,01.01.2021 17:00 - 01.01.2021 18:00 (CET/CEST),4862.25,11001.5,0.0,8388.75,4092.75,416.0,0.0,0.0,29.0,2665.5,48.25,1134.25,75.5,0.0,8151.0,498.0,202.0,0.0,779.25,751.5,2923.0
BZN|DE-LU,01.01.2021 18:00 - 01.01.2021 19:00 (CET/CEST),4872.75,11000.0,0.0,8464.75,4046.25,416.0,0.0,0.0,29.0,3080.25,10.75,1133.75,70.5,0.0,8150.75,498.0,202.0,0.0,765.5,700.25,3571.75
BZN|DE-LU,01.01.2021 19:00 - 01.01.2021 20:00 (CET/CEST),4878.75,11001.25,0.0,8478.75,4092.0,416.0,0.0,0.0,29.0,3181.0,49.0,1130.75,50.75,0.0,8154.75,498.0,202.0,0.0,750.5,778.25,3930.75
BZN|DE-LU,01.01.2021 20:00 - 01.01.2021 21:00 (CET/CEST),4827.25,11020.0,0.0,8412.25,3865.25,416.0,0.0,0.0,29.0,1081.25,101.75,1131.0,66.75,0.0,8152.25,498.0,202.0,0.0,789.5,723.25,4202.25
BZN|DE-LU,01.01.2021 21:00 - 01.01.2021 22:00 (CET/CEST),4778.25,10901.5,0.0,8409.5,3541.5,416.0,0.0,0.0,29.5,766.0,180.75,1148.25,75.25,0.0,8148.75,498.0,202.0,0.0,803.25,642.25,4426.25
BZN|DE-LU,01.01.2021 22:00 - 01.01.2021 23:00 (CET/CEST),4732.25,10797.75,0.0,8102.75,3421.0,416.0,0.0,0.0,30.0,1057.0,495.75,1150.25,77.75,0.0,8141.0,486.75,199.0,0.0,795.0,841.0,4695.0
BZN|DE-LU,01.01.2021 23:00 - 02.01.2021 00:00 (CET/CEST),4682.5,10892.25,0.0,7247.5,3031.5,416.5,0.0,0.0,31.0,315.5,1046.5,1145.0,77.75,0.0,8141.75,473.75,198.0,0.0,786.0,590.0,4619.5
BZN|DE-LU,02.01.2021 00:00 - 02.01.2021 01:00 (CET/CEST),4623.25,11345.5,0.0,6060.25,2870.0,416.5,0.0,0.0,31.0,61.75,3607.5,1126.0,66.25,0.0,8093.0,485.0,197.0,0.0,795.25,424.5,4524.25
BZN|DE-LU,02.01.2021 01:00 - 02.01.2021 02:00 (CET/CEST),4594.75,11564.0,0.0,5649.75,2722.5,416.25,0.0,0.0,31.0,41.75,3866.25,1120.75,39.5,0.0,8120.25,422.0,197.0,0.0,773.25,432.5,4348.25
BZN|DE-LU,02.01.2021 02:00 - 02.01.2021 03:00 (CET/CEST),4606.5,11391.5,0.0,5422.5,2552.0,416.0,0.0,0.0,31.0,39.75,3823.0,1119.5,52.5,0.0,8100.5,416.0,197.0,0.0,784.25,562.25,4125.75
BZN|DE-LU,02.01.2021 03:00 - 02.01.2021 04:00 (CET/CEST),4613.25,11186.75,0.0,5423.75,2562.5,416.0,0.0,0.0,31.0,28.5,3848.5,1111.25,73.0,0.0,8094.5,416.25,198.0,0.0,786.5,405.75,4100.0
BZN|DE-LU,02.01.2021 04:00 - 02.01.2021 05:00 (CET/CEST),4608.5,11520.5,0.0,5512.75,2612.25,417.5,0.0,0.0,30.25,52.5,3986.5,1103.0,63.75,0.0,8131.5,424.0,201.0,0.0,784.0,317.0,4004.0
BZN|DE-LU,02.01.2021 05:00 - 02.01.2021 06:00 (CET/CEST),4612.5,11974.75,0.0,5641.75,2627.0,418.0,0.0,0.0,30.0,263.0,2721.5,1100.25,13.75,0.0,8140.5,427.25,202.25,0.0,796.0,389.0,3611.75
BZN|DE-LU,02.01.2021 06:00 - 02.01.2021 07:00 (CET/CEST),4648.75,12143.75,0.0,5884.5,2925.0,416.25,0.0,0.0,30.0,77.0,2033.75,1101.5,49.25,0.0,8129.75,427.0,203.0,0.0,809.0,507.25,3324.0
BZN|DE-LU,02.01.2021 07:00 - 02.01.2021 08:00 (CET/CEST),4703.25,12329.5,0.0,6344.5,3392.0,416.0,0.0,0.0,29.5,52.25,1431.5,1098.25,55.0,0.0,8125.0,426.0,203.0,0.0,809.75,621.0,2989.0
BZN|DE-LU,02.01.2021 08:00 - 02.01.2021 09:00 (CET/CEST),4759.25,12775.0,0.0,7381.75,3502.5,416.0,0.0,0.0,29.0,118.25,2137.25,1097.75,85.75,0.0,8053.5,425.75,203.0,154.5,810.0,452.25,2688.5
BZN|DE-LU,02.01.2021 09:00 - 02.01.2021 10:00 (CET/CEST),4803.0,13050.25,0.0,8280.0,3702.25,418.25,0.0,0.0,29.0,934.25,438.25,1112.25,89.25,0.0,8142.25,425.0,203.0,982.0,807.0,348.5,2283.5
BZN|DE-LU,02.01.2021 10:00 - 02.01.2021 11:00 (CET/CEST),4836.75,13163.0,0.0,8538.75,4051.75,416.5,0.0,0.0,29.0,1558.25,39.0,1119.5,38.75,0.0,8152.0,425.0,203.0,2201.5,809.5,287.25,1736.5
BZN|DE-LU,02.01.2021 11:00 - 02.01.2021 12:00 (CET/CEST),4817.5,13179.0,0.0,8592.5,4260.0,416.25,0.0,0.0,29.0,1505.25,31.25,1117.0,45.5,0.0,8153.25,425.25,203.0,3310.25,803.25,277.25,1327.25
BZN|DE-LU,02.01.2021 12:00 - 02.01.2021 13:00 (CET/CEST),4767.5,13170.25,0.0,8524.5,4217.25,416.0,0.0,0.0,29.0,861.5,31.5,1107.0,45.25,0.0,8155.5,426.0,203.0,3726.25,819.5,298.75,1015.5
BZN|DE-LU,02.01.2021 13:00 - 02.01.2021 14:00 (CET/CEST),4734.25,13153.5,0.0,8543.0,4242.75,411.25,0.0,0.0,29.0,736.75,25.75,1096.25,43.25,0.0,8155.75,425.25,202.75,3071.5,815.0,264.75,918.5
BZN|DE-LU,02.01.2021 14:00 - 02.01.2021 15:00 (CET/CEST),4751.0,13137.25,0.0,8448.0,4315.5,411.0,0.0,0.0,29.0,1288.5,20.75,1085.5,53.25,0.0,8154.25,425.0,202.0,1786.25,812.0,237.0,1100.0
BZN|DE-LU,02.01.2021 15:00 - 02.01.2021 16:00 (CET/CEST),4744.0,13179.0,0.0,8425.25,4205.0,411.0,0.0,0.0,29.0,320.75,112.75,1082.0,40.25,0.0,8153.75,425.0,202.0,590.25,808.0,384.0,1370.75
BZN|DE-LU,02.01.2021 16:00 - 02.01.2021 17:00 (CET/CEST),4813.0,13326.25,0.0,8484.75,4324.25,411.0,0.0,0.0,29.0,1284.0,281.0,1078.25,40.75,0.0,8152.5,425.0,202.75,23.25,808.75,515.5,1727.5
BZN|DE-LU,02.01.2021 17:00 - 02.01.2021 18:00 (CET/CEST),4881.25,13332.0,0.0,8547.75,4532.75,411.0,0.0,0.0,29.0,4374.5,23.5,1081.25,49.75,0.0,8155.25,425.0,203.0,0.0,810.5,736.5,2129.75
BZN|DE-LU,02.01.2021 18:00 - 02.01.2021 19:00 (CET/CEST),4889.75,13338.5,0.0,8538.25,4617.25,409.0,0.0,0.0,29.0,4438.5,148.5,1091.25,30.5,0.0,8150.25,425.0,203.0,0.0,806.0,1099.25,2760.75
BZN|DE-LU,02.01.2021 19:00 - 02.01.2021 20:00 (CET/CEST),4896.0,13350.75,0.0,8620.25,4464.75,409.25,0.0,0.0,29.0,3544.5,294.25,1100.0,26.25,0.0,8146.25,430.0,202.0,0.0,800.0,1297.25,3275.25
BZN|DE-LU,02.01.2021 20:00 - 02.01.2021 21:00 (CET/CEST),4840.25,13152.5,0.0,8538.0,4493.75,409.0,0.0,0.0,29.25,1991.75,288.5,1095.25,23.5,0.0,8145.5,431.0,202.0,0.0,802.75,1413.0,3648.0
BZN|DE-LU,02.01.2021 21:00 - 02.01.2021 22:00 (CET/CEST),4794.25,13043.0,0.0,8451.25,4200.75,409.0,0.0,0.0,30.0,475.5,494.0,1096.25,47.5,0.0,8140.5,432.0,202.0,0.0,803.5,1533.25,4125.25
BZN|DE-LU,02.01.2021 22:00 - 02.01.2021 23:00 (CET/CEST),4741.5,12794.25,0.0,7901.75,3895.25,409.0,0.0,0.0,30.5,477.25,885.0,1099.5,53.25,0.0,8138.0,432.25,202.25,0.0,805.0,1768.25,4845.0
BZN|DE-LU,02.01.2021 23:00 - 03.01.2021 00:00 (CET/CEST),4692.25,12125.75,0.0,6680.5,3789.0,409.0,0.0,0.0,31.0,426.25,1544.25,1094.25,24.75,0.0,8117.0,432.5,202.0,0.0,806.75,2437.5,5594.0
BZN|DE-LU,03.01.2021 00:00 - 03.01.2021 01:00 (CET/CEST),4649.5,10841.0,0.0,5233.5,4076.0,409.0,0.0,0.0,31.0,111.25,2167.75,1090.75,56.0,0.0,7993.25,489.5,202.0,0.0,794.0,2755.5,6523.5
BZN|DE-LU,03.01.2021 01:00 - 03.01.2021 02:00 (CET/CEST),4630.5,10128.5,0.0,4614.25,3767.0,409.0,0.0,0.0,31.0,105.75,1780.75,1086.0,36.75,0.0,7737.25,489.5,202.0,0.0,795.75,2730.25,7462.75
BZN|DE-LU,03.01.2021 02:00 - 03.01.2021 03:00 (CET/CEST),4627.25,9411.25,0.0,4507.75,3379.5,409.25,0.0,0.0,31.0,46.75,2259.75,1088.5,34.0,0.0,7541.75,489.0,202.0,0.0,792.75,3219.75,8309.0
BZN|DE-LU,03.01.2021 03:00 - 03.01.2021 04:00 (CET/CEST),4604.25,9009.25,0.0,4485.0,2903.5,410.75,0.0,0.0,31.0,91.5,3802.5,1088.75,36.5,0.0,7612.5,489.75,202.5,0.0,784.75,3552.75,9067.5
BZN|DE-LU,03.01.2021 04:00 - 03.01.2021 05:00 (CET/CEST),4620.0,8104.0,0.0,4483.25,2782.0,410.5,0.0,0.0,30.75,135.5,4251.0,1094.0,58.0,0.0,7619.5,491.0,203.0,0.0,792.25,3781.0,9886.25
BZN|DE-LU,03.01.2021 05:00 - 03.01.2021 06:00 (CET/CEST),4628.5,7775.5,0.0,4513.75,2664.75,410.25,0.0,0.0,30.0,126.25,4562.75,1096.75,57.25,0.0,7597.25,491.0,203.0,0.0,795.25,4606.75,11049.75
BZN|DE-LU,03.01.2021 06:00 - 03.01.2021 07:00 (CET/CEST),4671.0,7210.25,0.0,4543.0,3276.25,411.0,0.0,0.0,29.25,72.0,4717.25,1089.75,72.0,0.0,7590.0,491.0,203.0,0.0,787.5,4947.25,12260.5
BZN|DE-LU,03.01.2021 07:00 - 03.01.2021 08:00 (CET/CEST),4726.0,7586.25,0.0,4663.5,3472.5,411.0,0.0,0.0,29.0,110.5,3437.5,1090.0,71.5,0.0,7630.5,491.0,203.0,0.25,770.0,4923.5,13425.75
BZN|DE-LU,03.01.2021 08:00 - 03.01.2021 09:00 (CET/CEST),4785.75,8628.5,0.0,4762.25,3808.75,411.0,0.0,0.0,29.0,597.75,1223.5,1087.25,63.75,0.0,7551.0,491.5,203.0,84.5,795.25,5077.5,13800.75
BZN|DE-LU,03.01.2021 09:00 - 03.01.2021 10:00 (CET/CEST),4800.25,9475.0,0.0,4940.25,3847.25,413.0,0.0,0.0,29.0,563.5,1470.75,1073.5,71.5,0.0,7551.0,491.75,203.0,306.0,779.0,5523.0,14124.75
BZN|DE-LU,03.01.2021 10:00 - 03.01.2021 11:00 (CET/CEST),4815.5,10294.0,0.0,4999.75,3669.25,415.25,0.0,0.0,28.5,294.0,585.75,1077.75,56.75,0.0,7568.5,492.0,203.0,885.0,795.25,6073.5,14328.5
BZN|DE-LU,03.01.2021 11:00 - 03.01.2021 12:00 (CET/CEST),4793.0,11203.0,0.0,5068.75,3500.5,416.5,0.0,0.0,28.0,632.0,416.5,1074.5,64.25,0.0,7565.0,492.0,203.0,1394.0,800.75,5982.25,14911.0
BZN|DE-LU,03.01.2021 12:00 - 03.01.2021 13:00 (CET/CEST),4752.0,11253.25,0.0,5275.75,3468.25,416.0,0.0,0.0,29.0,1572.25,289.5,1077.25,45.75,0.0,7563.25,492.0,203.0,1531.75,793.75,5765.75,15272.0
BZN|DE-LU,03.01.2021 13:00 - 03.01.2021 14:00 (CET/CEST),4729.25,11484.75,0.0,5067.75,3068.25,416.0,0.0,0.0,29.0,394.5,556.5,1085.5,48.25,0.0,7567.5,491.0,203.0,1310.5,789.75,4935.5,15963.75
BZN|DE-LU,03.01.2021 14:00 - 03.01.2021 15:00 (CET/CEST),4711.75,11136.0,0.0,4887.5,3051.5,416.0,0.0,0.0,29.0,1010.0,59.25,1090.0,49.75,0.0,7582.0,491.0,203.0,821.25,800.5,4753.5,16642.75
BZN|DE-LU,03.01.2021 15:00 - 03.01.2021 16:00 (CET/CEST),4719.0,11472.0,0.0,4927.5,2773.75,416.0,0.0,0.0,29.0,370.75,984.75,1090.75,47.5,0.0,7580.5,491.0,203.0,315.75,805.5,4184.0,16817.5
BZN|DE-LU,03.01.2021 16:00 - 03.01.2021 17:00 (CET/CEST),4776.25,11459.75,0.0,5102.0,3021.5,416.0,0.0,0.0,29.0,1366.25,71.0,1097.75,56.75,0.0,7580.5,491.0,203.0,17.75,802.5,4189.5,17275.25
BZN|DE-LU,03.01.2021 17:00 - 03.01.2021 18:00 (CET/CEST),4846.75,11725.75,0.0,5185.5,3422.5,416.0,0.0,0.0,29.0,3568.0,13.75,1086.25,76.25,0.0,7590.0,490.5,203.0,0.0,793.0,3995.75,17342.5
BZN|DE-LU,03.01.2021 18:00 - 03.01.2021 19:00 (CET/CEST),4864.0,11464.75,0.0,5297.5,3825.5,416.25,0.0,0.0,29.0,4347.75,9.0,1070.0,78.0,0.0,7588.5,490.0,203.0,0.0,795.0,3817.75,17269.0
BZN|DE-LU,03.01.2021 19:00 - 03.01.2021 20:00 (CET/CEST),4844.75,11457.0,0.0,5299.0,3968.5,414.25,0.0,0.0,29.0,2681.5,27.5,1069.75,32.5,0.0,7590.75,490.0,203.0,0.0,793.5,3560.5,17024.0
BZN|DE-LU,03.01.2021 20:00 - 03.01.2021 21:00 (CET/CEST),4793.75,10797.0,0.0,5535.5,3821.0,414.0,0.0,0.0,29.0,1363.0,209.25,1072.25,28.0,0.0,7585.5,491.0,203.0,0.0,787.5,3558.5,16634.0
BZN|DE-LU,03.01.2021 21:00 - 03.01.2021 22:00 (CET/CEST),4725.25,10773.75,0.0,5037.75,3610.75,414.0,0.0,0.0,29.0,667.25,877.75,1068.0,34.75,0.0,7584.0,491.0,203.0,0.0,796.75,3557.0,15660.25
BZN|DE-LU,03.01.2021 22:00 - 03.01.2021 23:00 (CET/CEST),4696.5,10556.25,0.0,4989.0,3617.25,414.25,0.0,0.0,29.75,813.0,671.0,1067.5,38.5,0.0,7586.5,491.0,203.0,0.0,790.75,3550.0,14564.0
BZN|DE-LU,03.01.2021 23:00 - 04.01.2021 00:00 (CET/CEST),4647.5,9575.25,0.0,4885.0,3882.25,414.0,0.0,0.0,30.5,143.75,2226.25,1068.75,26.25,0.0,7587.25,490.75,203.0,0.0,784.25,3553.5,14140.75
BZN|DE-LU,04.01.2021 00:00 - 04.01.2021 01:00 (CET/CEST),4609.5,9632.75,0.0,4722.25,4102.25,414.0,0.0,0.0,31.0,367.0,2736.0,1063.75,54.25,0.0,7591.0,491.75,203.0,0.0,819.25,3550.0,13784.0
BZN|DE-LU,04.01.2021 01:00 - 04.01.2021 02:00 (CET/CEST),4580.5,10336.5,0.0,4881.5,4181.25,414.0,0.0,0.0,30.75,73.25,4382.25,1049.75,19.0,0.0,7583.5,491.75,203.0,0.0,794.0,3552.75,13483.75
BZN|DE-LU,04.01.2021 02:00 - 04.01.2021 03:00 (CET/CEST),4588.5,11133.5,0.0,4903.75,4005.5,414.0,0.0,0.0,30.25,50.75,4874.5,1049.75,51.0,0.0,7529.75,492.0,203.0,0.0,790.75,3548.25,13336.0
BZN|DE-LU,04.01.2021 03:00 - 04.01.2021 04:00 (CET/CEST),4575.75,11066.5,0.0,5151.0,4181.25,414.0,0.0,0.0,30.0,45.5,4398.5,1048.0,36.75,0.0,7567.5,491.5,203.0,0.0,780.75,3553.0,13115.25
BZN|DE-LU,04.01.2021 04:00 - 04.01.2021 05:00 (CET/CEST),4556.5,10691.0,0.0,5292.75,4554.5,414.25,0.0,0.0,30.0,70.25,3913.75,1051.75,53.75,0.0,7572.0,491.0,203.0,0.0,783.0,3555.75,12859.0
BZN|DE-LU,04.01.2021 05:00 - 04.01.2021 06:00 (CET/CEST),4563.75,10562.5,0.0,6071.0,5145.0,414.0,0.0,0.0,29.5,203.0,2548.5,1054.0,43.5,0.0,7576.0,492.0,203.0,0.0,764.25,3543.75,12545.0
BZN|DE-LU,04.01.2021 06:00 - 04.01.2021 07:00 (CET/CEST),4605.75,12088.5,0.0,7557.0,6509.75,414.0,0.0,0.0,29.0,741.0,1714.25,1058.0,42.5,0.0,7576.25,492.0,203.0,0.0,749.0,3627.75,12523.5
BZN|DE-LU,04.01.2021 07:00 - 04.01.2021 08:00 (CET/CEST),4679.0,13375.75,0.0,9242.5,7228.5,414.0,0.0,0.0,27.75,1023.0,328.0,1051.25,41.5,0.0,7568.75,492.0,203.0,0.25,744.75,4231.25,11839.5
BZN|DE-LU,04.01.2021 08:00 - 04.01.2021 09:00 (CET/CEST),4791.75,13559.25,0.0,9904.75,7689.0,414.0,0.0,0.0,23.0,2049.5,4.0,1052.5,118.75,0.0,7586.0,493.5,203.5,99.75,760.5,5230.0,11097.25
BZN|DE-LU,04.01.2021 09:00 - 04.01.2021 10:00 (CET/CEST),4795.75,14034.0,0.0,10137.75,7670.5,414.0,0.0,0.0,23.5,2715.25,3.0,1054.5,134.0,0.0,7590.5,495.5,205.0,288.25,749.25,5397.25,10648.5
BZN|DE-LU,04.01.2021 10:00 - 04.01.2021 11:00 (CET/CEST),4778.5,14467.0,0.0,10462.0,7833.25,414.0,0.0,0.0,27.0,3546.75,10.5,1081.75,95.25,0.0,7584.75,496.0,205.0,742.75,746.0,5832.25,10276.5
BZN|DE-LU,04.01.2021 11:00 - 04.01.2021 12:00 (CET/CEST),4764.0,14792.25,0.0,10632.75,7873.0,440.5,0.0,0.0,27.0,1734.75,142.25,1087.25,184.25,0.0,7565.5,496.0,205.0,1084.0,756.5,5783.25,10345.0
BZN|DE-LU,04.01.2021 12:00 - 04.01.2021 13:00 (CET/CEST),4721.75,14272.5,0.0,10707.75,7750.25,478.25,0.0,0.0,27.0,4717.75,41.5,1100.0,356.5,0.0,7565.5,496.0,205.0,1197.25,744.75,5702.5,10428.25
BZN|DE-LU,04.01.2021 13:00 - 04.01.2021 14:00 (CET/CEST),4698.5,14369.75,0.0,10647.5,7978.25,421.5,0.0,0.0,27.0,2217.0,84.75,1114.0,183.0,0.0,7563.5,495.75,205.0,1042.25,754.25,5497.25,10501.0
BZN|DE-LU,04.01.2021 14:00 - 04.01.2021 15:00 (CET/CEST),4661.75,14404.5,0.0,11098.5,7728.25,414.0,0.0,0.0,27.5,2161.5,82.5,1125.0,163.75,0.0,7562.0,495.75,205.0,685.75,752.0,5728.0,10632.25
BZN|DE-LU,04.01.2021 15:00 - 04.01.2021 16:00 (CET/CEST),4656.5,14827.25,0.0,11103.5,7884.75,414.0,0.0,0.0,28.0,619.0,745.25,1129.0,65.25,0.0,7560.0,496.0,205.0,222.25,746.0,5760.5,10743.75
BZN|DE-LU,04.01.2021 16:00 - 04.01.2021 17:00 (CET/CEST),4764.5,15101.5,0.0,11089.25,8216.0,414.0,0.0,0.0,28.0,2270.5,710.0,1147.25,243.75,0.0,7559.25,496.0,205.0,8.5,736.0,5761.0,10800.5
BZN|DE-LU,04.01.2021 17:00 - 04.01.2021 18:00 (CET/CEST),4808.25,15261.75,0.0,10850.0,8420.75,414.0,0.0,0.0,28.0,2713.75,9.25,1151.75,265.25,0.0,7563.5,496.0,205.0,0.0,741.75,5862.25,10725.75
BZN|DE-LU,04.01.2021 18:00 - 04.01.2021 19:00 (CET/CEST),4844.75,15514.5,0.0,10726.5,8288.0,414.0,0.0,0.0,28.0,3342.25,63.75,1155.0,189.0,0.0,7564.0,496.0,205.0,0.0,740.25,5867.5,10600.75
BZN|DE-LU,04.01.2021 19:00 - 04.01.2021 20:00 (CET/CEST),4833.5,15544.0,0.0,10654.0,8125.75,414.0,0.0,0.0,28.0,2339.75,43.75,1153.5,91.0,0.0,7566.25,496.0,205.0,0.0,734.5,5833.0,10470.75
BZN|DE-LU,04.01.2021 20:00 - 04.01.2021 21:00 (CET/CEST),4726.5,15546.75,0.0,10439.75,8130.5,416.0,0.0,0.0,28.0,1625.0,170.0,1150.0,115.75,0.0,7566.25,496.0,205.0,0.0,756.0,5889.5,10119.75
BZN|DE-LU,04.01.2021 21:00 - 04.01.2021 22:00 (CET/CEST),4677.75,15320.25,0.0,10004.25,7819.5,416.0,0.0,0.0,28.25,485.75,598.5,1149.0,54.0,0.0,7563.0,496.0,205.0,0.0,748.0,5940.75,9587.75
BZN|DE-LU,04.01.2021 22:00 - 04.01.2021 23:00 (CET/CEST),4666.0,15160.75,0.0,9587.25,7554.5,416.0,0.0,0.0,29.5,1191.25,390.0,1156.0,115.25,0.0,7563.5,495.75,205.0,0.0,743.0,5952.0,9112.25
BZN|DE-LU,04.01.2021 23:00 - 05.01.2021 00:00 (CET/CEST),4629.5,14997.75,0.0,8850.75,7340.0,416.0,0.0,0.0,30.0,370.25,1127.5,1170.75,74.25,0.0,7563.75,492.0,203.0,0.0,731.5,6014.0,9077.25
BZN|DE-LU,05.01.2021 00:00 - 05.01.2021 01:00 (CET/CEST),4571.5,14193.75,0.0,6842.0,6198.75,416.0,0.0,0.0,30.25,173.0,3432.75,1180.25,97.25,0.0,7574.25,487.0,200.0,0.0,716.75,6011.5,9101.5
BZN|DE-LU,05.01.2021 01:00 - 05.01.2021 02:00 (CET/CEST),4556.0,14085.25,0.0,6915.25,5659.25,416.0,0.0,0.0,30.0,81.75,3678.0,1191.75,88.5,0.0,7649.5,487.75,200.0,0.0,719.5,5800.0,9078.0
BZN|DE-LU,05.01.2021 02:00 - 05.01.2021 03:00 (CET/CEST),4560.0,14074.75,0.0,6658.75,5517.25,416.0,0.0,0.0,30.0,226.5,3943.75,1200.25,106.5,0.0,7682.75,488.75,200.5,0.0,710.25,5378.25,9173.75
BZN|DE-LU,05.01.2021 03:00 - 05.01.2021 04:00 (CET/CEST),4546.5,14169.0,0.0,6850.25,5599.5,416.5,0.0,0.0,30.0,62.0,4179.25,1195.0,78.75,0.0,7714.75,493.25,202.75,0.0,704.25,5377.25,9194.5
