Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|NL,01.04.2021 08:00 - 01.04.2021 09:00 (CET/CEST),11.0,0.0,0.0,6064.0,2289.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,2114.0,0.0,33.0,392.75,1503.25,549.0
BZN|NL,01.04.2021 09:00 - 01.04.2021 10:00 (CET/CEST),10.75,0.0,0.0,5935.75,2131.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.25,2717.75,0.0,72.25,399.0,1714.75,555.5
BZN|NL,01.04.2021 10:00 - 01.04.2021 11:00 (CET/CEST),11.0,0.0,0.0,4746.75,1808.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,3382.75,0.0,111.0,410.5,1802.75,513.75
BZN|NL,01.04.2021 11:00 - 01.04.2021 12:00 (CET/CEST),10.75,0.0,0.0,3326.75,1602.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.5,3508.75,0.0,167.0,405.0,1900.25,550.75
BZN|NL,01.04.2021 12:00 - 01.04.2021 13:00 (CET/CEST),11.0,0.0,0.0,2881.75,1496.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,3578.25,0.0,201.0,387.75,2025.75,596.25
BZN|NL,01.04.2021 13:00 - 01.04.2021 14:00 (CET/CEST),10.5,0.0,0.0,2593.5,1480.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,3470.25,0.0,218.25,387.25,2111.75,627.5
BZN|NL,01.04.2021 14:00 - 01.04.2021 15:00 (CET/CEST),11.0,0.0,0.0,2527.25,1473.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,3416.0,0.0,213.5,386.0,2013.75,678.75
BZN|NL,01.04.2021 15:00 - 01.04.2021 16:00 (CET/CEST),10.5,0.0,0.0,2737.75,1425.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,3234.0,0.0,117.0,406.5,1858.25,753.75
BZN|NL,01.04.2021 16:00 - 01.04.2021 17:00 (CET/CEST),10.25,0.0,0.0,2943.0,1485.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,2855.0,0.0,101.0,404.5,1813.0,645.75
BZN|NL,01.04.2021 17:00 - 01.04.2021 18:00 (CET/CEST),10.0,0.0,0.0,3466.75,1529.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,2550.75,0.0,107.0,404.0,1703.0,570.75
