"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-North","01.01.2021 00:00 - 01.01.2021 01:00 (CET/CEST)","220","n/e","12","5485","16","4","n/e","n/e","n/e","","34","1621","413","n/e","n/e","918","n/e","0","32","n/e","24"
"BZN|IT-North","01.01.2021 01:00 - 01.01.2021 02:00 (CET/CEST)","219","n/e","12","4930","16","4","n/e","n/e","n/e","","33","1537","323","n/e","n/e","900","n/e","0","30","n/e","25"
"BZN|IT-North","01.01.2021 02:00 - 01.01.2021 03:00 (CET/CEST)","222","n/e","12","4369","16","4","n/e","n/e","n/e","","245","1480","307","n/e","n/e","837","n/e","0","31","n/e","16"
"BZN|IT-North","01.01.2021 03:00 - 01.01.2021 04:00 (CET/CEST)","221","n/e","12","4185","16","4","n/e","n/e","n/e","","394","1437","281","n/e","n/e","711","n/e","0","32","n/e","12"
"BZN|IT-North","01.01.2021 04:00 - 01.01.2021 05:00 (CET/CEST)","219","n/e","13","4481","16","4","n/e","n/e","n/e","","395","1398","260","n/e","n/e","715","n/e","0","33","n/e","12"
"BZN|IT-North","01.01.2021 05:00 - 01.01.2021 06:00 (CET/CEST)","225","n/e","13","4748","26","4","n/e","n/e","n/e","","312","1464","268","n/e","n/e","751","n/e","0","30","n/e","9"
"BZN|IT-North","01.01.2021 06:00 - 01.01.2021 07:00 (CET/CEST)","232","n/e","12","4625","38","4","n/e","n/e","n/e","","294","1494","273","n/e","n/e","745","n/e","0","30","n/e","15"
"BZN|IT-North","01.01.2021 07:00 - 01.01.2021 08:00 (CET/CEST)","234","n/e","12","4563","43","4","n/e","n/e","n/e","","1021","1551","283","n/e","n/e","710","n/e","0","33","n/e","16"
"BZN|IT-North","01.01.2021 08:00 - 01.01.2021 09:00 (CET/CEST)","241","n/e","12","4172","43","4","n/e","n/e","n/e","","1203","1923","325","n/e","n/e","640","n/e","7","32","n/e","18"
"BZN|IT-North","01.01.2021 09:00 - 01.01.2021 10:00 (CET/CEST)","244","n/e","12","4718","43","4","n/e","n/e","n/e","","525","2033","311","n/e","n/e","655","n/e","76","33","n/e","10"
"BZN|IT-North","01.01.2021 10:00 - 01.01.2021 11:00 (CET/CEST)","244","n/e","13","5511","43","4","n/e","n/e","n/e","","310","1984","380","n/e","n/e","651","n/e","189","33","n/e","8"
"BZN|IT-North","01.01.2021 11:00 - 01.01.2021 12:00 (CET/CEST)","246","n/e","13","6410","43","4","n/e","n/e","n/e","","6","1907","402","n/e","n/e","661","n/e","259","31","n/e","8"
"BZN|IT-North","01.01.2021 12:00 - 01.01.2021 13:00 (CET/CEST)","245","n/e","13","6520","43","4","n/e","n/e","n/e","85","","2272","621","n/e","n/e","730","n/e","285","28","n/e","12"
"BZN|IT-North","01.01.2021 13:00 - 01.01.2021 14:00 (CET/CEST)","247","n/e","13","5877","43","4","n/e","n/e","n/e","95","","2038","559","n/e","n/e","746","n/e","228","31","n/e","12"
"BZN|IT-North","01.01.2021 14:00 - 01.01.2021 15:00 (CET/CEST)","247","n/e","13","5573","43","4","n/e","n/e","n/e","","20","1793","389","n/e","n/e","688","n/e","135","34","n/e","16"
"BZN|IT-North","01.01.2021 15:00 - 01.01.2021 16:00 (CET/CEST)","248","n/e","12","6061","43","4","n/e","n/e","n/e","","19","1941","393","n/e","n/e","765","n/e","44","36","n/e","14"
"BZN|IT-North","01.01.2021 16:00 - 01.01.2021 17:00 (CET/CEST)","250","n/e","13","5849","43","4","n/e","n/e","n/e","68","","2223","469","n/e","n/e","891","n/e","3","34","n/e","15"
"BZN|IT-North","01.01.2021 17:00 - 01.01.2021 18:00 (CET/CEST)","247","n/e","13","6025","43","4","n/e","n/e","n/e","128","","3129","610","n/e","n/e","937","n/e","0","34","n/e","15"
"BZN|IT-North","01.01.2021 18:00 - 01.01.2021 19:00 (CET/CEST)","242","n/e","13","5581","43","4","n/e","n/e","n/e","254","","3221","568","n/e","n/e","955","n/e","0","33","n/e","14"
"BZN|IT-North","01.01.2021 19:00 - 01.01.2021 20:00 (CET/CEST)","241","n/e","12","5760","43","4","n/e","n/e","n/e","234","","3071","555","n/e","n/e","1005","n/e","0","33","n/e","12"
"BZN|IT-North","01.01.2021 20:00 - 01.01.2021 21:00 (CET/CEST)","242","n/e","13","5481","43","4","n/e","n/e","n/e","227","","2489","506","n/e","n/e","972","n/e","0","33","n/e","11"
"BZN|IT-North","01.01.2021 21:00 - 01.01.2021 22:00 (CET/CEST)","243","n/e","13","5481","34","4","n/e","n/e","n/e","247","","2290","409","n/e","n/e","944","n/e","0","34","n/e","16"
"BZN|IT-North","01.01.2021 22:00 - 01.01.2021 23:00 (CET/CEST)","243","n/e","12","5465","26","4","n/e","n/e","n/e","58","","2025","430","n/e","n/e","947","n/e","0","38","n/e","16"
"BZN|IT-North","01.01.2021 23:00 - 02.01.2021 00:00 (CET/CEST)","245","n/e","11","4476","16","4","n/e","n/e","n/e","25","","1725","359","n/e","n/e","871","n/e","0","37","n/e","15"
"BZN|IT-North","02.01.2021 00:00 - 02.01.2021 01:00 (CET/CEST)","242","n/e","11","4861","16","4","n/e","n/e","n/e","","26","1655","284","n/e","n/e","1159","n/e","0","36","n/e","16"
"BZN|IT-North","02.01.2021 01:00 - 02.01.2021 02:00 (CET/CEST)","243","n/e","12","4141","16","4","n/e","n/e","n/e","","25","1546","274","n/e","n/e","1126","n/e","0","33","n/e","19"
"BZN|IT-North","02.01.2021 02:00 - 02.01.2021 03:00 (CET/CEST)","243","n/e","12","4318","16","4","n/e","n/e","n/e","","25","1513","270","n/e","n/e","1065","n/e","0","33","n/e","21"
"BZN|IT-North","02.01.2021 03:00 - 02.01.2021 04:00 (CET/CEST)","243","n/e","12","4421","16","4","n/e","n/e","n/e","","25","1488","256","n/e","n/e","953","n/e","0","30","n/e","21"
"BZN|IT-North","02.01.2021 04:00 - 02.01.2021 05:00 (CET/CEST)","238","n/e","12","4350","16","4","n/e","n/e","n/e","","23","1491","257","n/e","n/e","932","n/e","0","29","n/e","20"
"BZN|IT-North","02.01.2021 05:00 - 02.01.2021 06:00 (CET/CEST)","237","n/e","12","4670","26","4","n/e","n/e","n/e","","23","1532","249","n/e","n/e","988","n/e","0","29","n/e","22"
"BZN|IT-North","02.01.2021 06:00 - 02.01.2021 07:00 (CET/CEST)","237","n/e","11","4708","38","5","n/e","n/e","n/e","","546","1615","287","n/e","n/e","1078","n/e","0","31","n/e","24"
"BZN|IT-North","02.01.2021 07:00 - 02.01.2021 08:00 (CET/CEST)","236","n/e","11","4432","43","4","n/e","n/e","n/e","","781","1760","298","n/e","n/e","1140","n/e","0","33","n/e","25"
"BZN|IT-North","02.01.2021 08:00 - 02.01.2021 09:00 (CET/CEST)","237","n/e","11","4552","43","4","n/e","n/e","n/e","","1076","2155","440","n/e","n/e","1203","n/e","2","31","n/e","25"
"BZN|IT-North","02.01.2021 09:00 - 02.01.2021 10:00 (CET/CEST)","233","n/e","11","4675","43","4","n/e","n/e","n/e","","892","2317","482","n/e","n/e","1226","n/e","32","32","n/e","29"
"BZN|IT-North","02.01.2021 10:00 - 02.01.2021 11:00 (CET/CEST)","236","n/e","1","4814","43","4","n/e","n/e","n/e","","386","2433","492","n/e","n/e","1221","n/e","160","32","n/e","24"
"BZN|IT-North","02.01.2021 11:00 - 02.01.2021 12:00 (CET/CEST)","230","n/e","7","5293","43","4","n/e","n/e","n/e","29","","2319","488","n/e","n/e","1276","n/e","203","28","n/e","28"
"BZN|IT-North","02.01.2021 12:00 - 02.01.2021 13:00 (CET/CEST)","233","n/e","5","5751","43","4","n/e","n/e","n/e","47","","2442","544","n/e","n/e","1265","n/e","431","29","n/e","19"
"BZN|IT-North","02.01.2021 13:00 - 02.01.2021 14:00 (CET/CEST)","232","n/e","12","5651","43","4","n/e","n/e","n/e","29","","2005","454","n/e","n/e","1251","n/e","642","28","n/e","15"
"BZN|IT-North","02.01.2021 14:00 - 02.01.2021 15:00 (CET/CEST)","233","n/e","13","5253","43","4","n/e","n/e","n/e","28","","1978","448","n/e","n/e","1163","n/e","439","27","n/e","14"
"BZN|IT-North","02.01.2021 15:00 - 02.01.2021 16:00 (CET/CEST)","235","n/e","12","5581","43","4","n/e","n/e","n/e","27","","2149","428","n/e","n/e","1173","n/e","127","28","n/e","11"
"BZN|IT-North","02.01.2021 16:00 - 02.01.2021 17:00 (CET/CEST)","226","n/e","13","5566","43","4","n/e","n/e","n/e","350","","2627","602","n/e","n/e","1275","n/e","4","29","n/e","11"
"BZN|IT-North","02.01.2021 17:00 - 02.01.2021 18:00 (CET/CEST)","228","n/e","13","5920","43","4","n/e","n/e","n/e","2201","","3380","629","n/e","n/e","1296","n/e","0","30","n/e","11"
"BZN|IT-North","02.01.2021 18:00 - 02.01.2021 19:00 (CET/CEST)","226","n/e","14","5564","43","4","n/e","n/e","n/e","1992","","3640","721","n/e","n/e","1331","n/e","0","26","n/e","11"
"BZN|IT-North","02.01.2021 19:00 - 02.01.2021 20:00 (CET/CEST)","229","n/e","13","5505","43","4","n/e","n/e","n/e","1323","","3485","556","n/e","n/e","1346","n/e","0","27","n/e","10"
"BZN|IT-North","02.01.2021 20:00 - 02.01.2021 21:00 (CET/CEST)","236","n/e","13","5358","43","4","n/e","n/e","n/e","362","","2817","525","n/e","n/e","1279","n/e","0","27","n/e","14"
"BZN|IT-North","02.01.2021 21:00 - 02.01.2021 22:00 (CET/CEST)","236","n/e","13","5725","34","5","n/e","n/e","n/e","132","","2362","420","n/e","n/e","1329","n/e","0","24","n/e","18"
"BZN|IT-North","02.01.2021 22:00 - 02.01.2021 23:00 (CET/CEST)","237","n/e","12","5877","26","4","n/e","n/e","n/e","36","","1924","395","n/e","n/e","1238","n/e","0","29","n/e","22"
"BZN|IT-North","02.01.2021 23:00 - 03.01.2021 00:00 (CET/CEST)","235","n/e","13","5496","16","4","n/e","n/e","n/e","30","","1871","348","n/e","n/e","1117","n/e","0","30","n/e","24"
"BZN|IT-North","03.01.2021 00:00 - 03.01.2021 01:00 (CET/CEST)","248","n/e","13","5131","16","4","n/e","n/e","n/e","","27","1631","227","n/e","n/e","873","n/e","0","29","n/e","29"
"BZN|IT-North","03.01.2021 01:00 - 03.01.2021 02:00 (CET/CEST)","246","n/e","13","4655","16","4","n/e","n/e","n/e","","25","1566","248","n/e","n/e","747","n/e","0","31","n/e","31"
"BZN|IT-North","03.01.2021 02:00 - 03.01.2021 03:00 (CET/CEST)","245","n/e","13","4038","16","4","n/e","n/e","n/e","","26","1507","188","n/e","n/e","748","n/e","0","32","n/e","30"
"BZN|IT-North","03.01.2021 03:00 - 03.01.2021 04:00 (CET/CEST)","247","n/e","13","4111","16","4","n/e","n/e","n/e","","24","1441","172","n/e","n/e","773","n/e","0","31","n/e","26"
"BZN|IT-North","03.01.2021 04:00 - 03.01.2021 05:00 (CET/CEST)","245","n/e","13","4345","16","4","n/e","n/e","n/e","","25","1494","172","n/e","n/e","860","n/e","0","29","n/e","27"
"BZN|IT-North","03.01.2021 05:00 - 03.01.2021 06:00 (CET/CEST)","246","n/e","13","4498","26","4","n/e","n/e","n/e","","24","1515","172","n/e","n/e","908","n/e","0","30","n/e","23"
"BZN|IT-North","03.01.2021 06:00 - 03.01.2021 07:00 (CET/CEST)","244","n/e","13","4410","38","4","n/e","n/e","n/e","","23","1474","185","n/e","n/e","913","n/e","0","31","n/e","15"
"BZN|IT-North","03.01.2021 07:00 - 03.01.2021 08:00 (CET/CEST)","245","n/e","11","4071","43","4","n/e","n/e","n/e","","24","1564","195","n/e","n/e","922","n/e","1","31","n/e","6"
"BZN|IT-North","03.01.2021 08:00 - 03.01.2021 09:00 (CET/CEST)","243","n/e","11","4126","43","4","n/e","n/e","n/e","","994","1724","234","n/e","n/e","921","n/e","67","29","n/e","7"
"BZN|IT-North","03.01.2021 09:00 - 03.01.2021 10:00 (CET/CEST)","246","n/e","11","4815","43","4","n/e","n/e","n/e","","906","1937","249","n/e","n/e","948","n/e","479","24","n/e","6"
"BZN|IT-North","03.01.2021 10:00 - 03.01.2021 11:00 (CET/CEST)","243","n/e","12","5219","43","4","n/e","n/e","n/e","","70","2112","293","n/e","n/e","930","n/e","1023","28","n/e","6"
"BZN|IT-North","03.01.2021 11:00 - 03.01.2021 12:00 (CET/CEST)","243","n/e","11","5959","43","4","n/e","n/e","n/e","","20","2089","385","n/e","n/e","1058","n/e","1617","25","n/e","5"
"BZN|IT-North","03.01.2021 12:00 - 03.01.2021 13:00 (CET/CEST)","243","n/e","11","6156","43","4","n/e","n/e","n/e","","22","2107","374","n/e","n/e","1070","n/e","1575","28","n/e","4"
"BZN|IT-North","03.01.2021 13:00 - 03.01.2021 14:00 (CET/CEST)","242","n/e","11","5666","43","4","n/e","n/e","n/e","","22","1898","281","n/e","n/e","968","n/e","1065","28","n/e","4"
"BZN|IT-North","03.01.2021 14:00 - 03.01.2021 15:00 (CET/CEST)","239","n/e","11","5112","43","4","n/e","n/e","n/e","","22","1865","292","n/e","n/e","920","n/e","772","26","n/e","4"
"BZN|IT-North","03.01.2021 15:00 - 03.01.2021 16:00 (CET/CEST)","242","n/e","12","5523","43","5","n/e","n/e","n/e","","21","1897","294","n/e","n/e","1055","n/e","296","29","n/e","4"
"BZN|IT-North","03.01.2021 16:00 - 03.01.2021 17:00 (CET/CEST)","243","n/e","11","5402","43","4","n/e","n/e","n/e","16","","2393","388","n/e","n/e","1125","n/e","27","30","n/e","7"
"BZN|IT-North","03.01.2021 17:00 - 03.01.2021 18:00 (CET/CEST)","245","n/e","12","5772","43","4","n/e","n/e","n/e","49","","2667","501","n/e","n/e","1242","n/e","0","33","n/e","4"
"BZN|IT-North","03.01.2021 18:00 - 03.01.2021 19:00 (CET/CEST)","246","n/e","12","5408","43","4","n/e","n/e","n/e","330","","2852","587","n/e","n/e","1255","n/e","0","32","n/e","7"
"BZN|IT-North","03.01.2021 19:00 - 03.01.2021 20:00 (CET/CEST)","242","n/e","12","5839","43","4","n/e","n/e","n/e","1524","","2850","584","n/e","n/e","1246","n/e","0","33","n/e","9"
"BZN|IT-North","03.01.2021 20:00 - 03.01.2021 21:00 (CET/CEST)","228","n/e","13","5765","43","5","n/e","n/e","n/e","959","","2922","499","n/e","n/e","1236","n/e","0","33","n/e","11"
"BZN|IT-North","03.01.2021 21:00 - 03.01.2021 22:00 (CET/CEST)","230","n/e","12","5380","34","4","n/e","n/e","n/e","103","","2590","419","n/e","n/e","1261","n/e","0","33","n/e","8"
"BZN|IT-North","03.01.2021 22:00 - 03.01.2021 23:00 (CET/CEST)","227","n/e","10","5506","26","4","n/e","n/e","n/e","2","","2199","376","n/e","n/e","1206","n/e","0","33","n/e","9"
"BZN|IT-North","03.01.2021 23:00 - 04.01.2021 00:00 (CET/CEST)","225","n/e","11","5523","16","4","n/e","n/e","n/e","0","","1947","376","n/e","n/e","976","n/e","0","34","n/e","7"
"BZN|IT-North","04.01.2021 00:00 - 04.01.2021 01:00 (CET/CEST)","227","n/e","11","5547","16","5","n/e","n/e","n/e","","23","1696","375","n/e","n/e","876","n/e","0","33","n/e","7"
"BZN|IT-North","04.01.2021 01:00 - 04.01.2021 02:00 (CET/CEST)","203","n/e","11","5447","16","4","n/e","n/e","n/e","","24","1597","272","n/e","n/e","875","n/e","0","34","n/e","10"
"BZN|IT-North","04.01.2021 02:00 - 04.01.2021 03:00 (CET/CEST)","200","n/e","12","5252","16","4","n/e","n/e","n/e","","58","1535","181","n/e","n/e","1011","n/e","0","32","n/e","8"
"BZN|IT-North","04.01.2021 03:00 - 04.01.2021 04:00 (CET/CEST)","201","n/e","12","4757","16","4","n/e","n/e","n/e","","60","1488","178","n/e","n/e","984","n/e","0","31","n/e","8"
"BZN|IT-North","04.01.2021 04:00 - 04.01.2021 05:00 (CET/CEST)","199","n/e","12","4722","16","4","n/e","n/e","n/e","","59","1521","179","n/e","n/e","1049","n/e","0","30","n/e","5"
"BZN|IT-North","04.01.2021 05:00 - 04.01.2021 06:00 (CET/CEST)","197","n/e","12","5040","26","5","n/e","n/e","n/e","","58","1574","200","n/e","n/e","1077","n/e","0","30","n/e","7"
"BZN|IT-North","04.01.2021 06:00 - 04.01.2021 07:00 (CET/CEST)","200","n/e","13","5716","38","4","n/e","n/e","n/e","","54","1856","513","n/e","n/e","969","n/e","0","29","n/e","4"
"BZN|IT-North","04.01.2021 07:00 - 04.01.2021 08:00 (CET/CEST)","200","n/e","12","7616","43","4","n/e","n/e","n/e","913","","2318","560","n/e","n/e","1046","n/e","0","30","n/e","4"
"BZN|IT-North","04.01.2021 08:00 - 04.01.2021 09:00 (CET/CEST)","200","n/e","12","8339","43","4","n/e","n/e","n/e","492","","3375","864","n/e","n/e","1137","n/e","49","27","n/e","4"
"BZN|IT-North","04.01.2021 09:00 - 04.01.2021 10:00 (CET/CEST)","186","n/e","10","8938","43","4","n/e","n/e","n/e","1559","","4107","1003","n/e","n/e","1273","n/e","178","28","n/e","4"
"BZN|IT-North","04.01.2021 10:00 - 04.01.2021 11:00 (CET/CEST)","186","n/e","11","9541","43","4","n/e","n/e","n/e","1370","","3680","933","n/e","n/e","1250","n/e","341","28","n/e","3"
"BZN|IT-North","04.01.2021 11:00 - 04.01.2021 12:00 (CET/CEST)","188","n/e","11","9738","43","4","n/e","n/e","n/e","916","","3397","804","n/e","n/e","1169","n/e","421","28","n/e","2"
"BZN|IT-North","04.01.2021 12:00 - 04.01.2021 13:00 (CET/CEST)","186","n/e","12","9745","43","4","n/e","n/e","n/e","885","","3213","995","n/e","n/e","1053","n/e","436","27","n/e","2"
"BZN|IT-North","04.01.2021 13:00 - 04.01.2021 14:00 (CET/CEST)","185","n/e","8","9976","43","4","n/e","n/e","n/e","841","","3074","930","n/e","n/e","957","n/e","595","29","n/e","3"
"BZN|IT-North","04.01.2021 14:00 - 04.01.2021 15:00 (CET/CEST)","186","n/e","12","9943","43","4","n/e","n/e","n/e","433","","2749","877","n/e","n/e","1028","n/e","422","28","n/e","3"
"BZN|IT-North","04.01.2021 15:00 - 04.01.2021 16:00 (CET/CEST)","198","n/e","11","10129","43","4","n/e","n/e","n/e","627","","3208","1028","n/e","n/e","1192","n/e","191","27","n/e","4"
"BZN|IT-North","04.01.2021 16:00 - 04.01.2021 17:00 (CET/CEST)","201","n/e","11","9994","43","4","n/e","n/e","n/e","850","","3397","916","n/e","n/e","1298","n/e","13","24","n/e","4"
"BZN|IT-North","04.01.2021 17:00 - 04.01.2021 18:00 (CET/CEST)","201","n/e","11","10177","43","4","n/e","n/e","n/e","804","","3948","895","n/e","n/e","1510","n/e","0","26","n/e","4"
"BZN|IT-North","04.01.2021 18:00 - 04.01.2021 19:00 (CET/CEST)","201","n/e","11","9922","43","4","n/e","n/e","n/e","1126","","4236","1028","n/e","n/e","1482","n/e","0","25","n/e","3"
"BZN|IT-North","04.01.2021 19:00 - 04.01.2021 20:00 (CET/CEST)","205","n/e","11","10155","43","4","n/e","n/e","n/e","817","","4056","1117","n/e","n/e","1513","n/e","0","26","n/e","3"
"BZN|IT-North","04.01.2021 20:00 - 04.01.2021 21:00 (CET/CEST)","202","n/e","12","10127","43","4","n/e","n/e","n/e","674","","3775","990","n/e","n/e","1221","n/e","0","27","n/e","3"
"BZN|IT-North","04.01.2021 21:00 - 04.01.2021 22:00 (CET/CEST)","204","n/e","12","8822","34","4","n/e","n/e","n/e","98","","2696","601","n/e","n/e","1088","n/e","0","28","n/e","2"
"BZN|IT-North","04.01.2021 22:00 - 04.01.2021 23:00 (CET/CEST)","205","n/e","11","8301","26","4","n/e","n/e","n/e","","475","2349","494","n/e","n/e","1020","n/e","0","29","n/e","3"
"BZN|IT-North","04.01.2021 23:00 - 05.01.2021 00:00 (CET/CEST)","201","n/e","12","7894","16","4","n/e","n/e","n/e","","479","1989","421","n/e","n/e","1012","n/e","0","28","n/e","3"
"BZN|IT-North","05.01.2021 00:00 - 05.01.2021 01:00 (CET/CEST)","208","n/e","12","7435","16","5","n/e","n/e","n/e","","2","1774","322","n/e","n/e","1153","n/e","0","29","n/e","4"
"BZN|IT-North","05.01.2021 01:00 - 05.01.2021 02:00 (CET/CEST)","215","n/e","12","6842","16","5","n/e","n/e","n/e","0","","1657","247","n/e","n/e","1115","n/e","0","28","n/e","4"
"BZN|IT-North","05.01.2021 02:00 - 05.01.2021 03:00 (CET/CEST)","208","n/e","11","6320","16","5","n/e","n/e","n/e","1","","1574","225","n/e","n/e","1054","n/e","0","25","n/e","3"
"BZN|IT-North","05.01.2021 03:00 - 05.01.2021 04:00 (CET/CEST)","199","n/e","12","6050","16","4","n/e","n/e","n/e","","159","1518","194","n/e","n/e","944","n/e","0","25","n/e","3"
"BZN|IT-North","05.01.2021 04:00 - 05.01.2021 05:00 (CET/CEST)","202","n/e","11","6562","16","4","n/e","n/e","n/e","","1","1531","195","n/e","n/e","940","n/e","0","25","n/e","4"
"BZN|IT-North","05.01.2021 05:00 - 05.01.2021 06:00 (CET/CEST)","201","n/e","13","6649","26","4","n/e","n/e","n/e","0","","1536","295","n/e","n/e","977","n/e","0","25","n/e","4"
"BZN|IT-North","05.01.2021 06:00 - 05.01.2021 07:00 (CET/CEST)","199","n/e","11","8287","38","4","n/e","n/e","n/e","1","","1823","457","n/e","n/e","1060","n/e","0","26","n/e","6"
"BZN|IT-North","05.01.2021 07:00 - 05.01.2021 08:00 (CET/CEST)","196","n/e","11","9600","43","4","n/e","n/e","n/e","269","","2613","582","n/e","n/e","1135","n/e","0","24","n/e","6"
"BZN|IT-North","05.01.2021 08:00 - 05.01.2021 09:00 (CET/CEST)","183","n/e","12","10397","43","4","n/e","n/e","n/e","338","","3508","919","n/e","n/e","1213","n/e","9","26","n/e","8"
"BZN|IT-North","05.01.2021 09:00 - 05.01.2021 10:00 (CET/CEST)","171","n/e","11","10468","43","4","n/e","n/e","n/e","782","","3686","947","n/e","n/e","1219","n/e","59","25","n/e","9"
"BZN|IT-North","05.01.2021 10:00 - 05.01.2021 11:00 (CET/CEST)","175","n/e","11","10984","43","4","n/e","n/e","n/e","821","","3774","1045","n/e","n/e","1218","n/e","163","25","n/e","10"
"BZN|IT-North","05.01.2021 11:00 - 05.01.2021 12:00 (CET/CEST)","188","n/e","12","11139","43","4","n/e","n/e","n/e","682","","3692","1231","n/e","n/e","1277","n/e","210","22","n/e","9"
"BZN|IT-North","05.01.2021 12:00 - 05.01.2021 13:00 (CET/CEST)","190","n/e","12","10756","43","4","n/e","n/e","n/e","926","","3610","1247","n/e","n/e","1266","n/e","246","25","n/e","11"
"BZN|IT-North","05.01.2021 13:00 - 05.01.2021 14:00 (CET/CEST)","190","n/e","11","10820","43","4","n/e","n/e","n/e","575","","3427","978","n/e","n/e","1258","n/e","284","28","n/e","10"
"BZN|IT-North","05.01.2021 14:00 - 05.01.2021 15:00 (CET/CEST)","195","n/e","12","11234","43","4","n/e","n/e","n/e","151","","3235","1025","n/e","n/e","1176","n/e","241","27","n/e","8"
"BZN|IT-North","05.01.2021 15:00 - 05.01.2021 16:00 (CET/CEST)","199","n/e","10","11249","43","4","n/e","n/e","n/e","488","","3295","1109","n/e","n/e","1184","n/e","93","29","n/e","7"
"BZN|IT-North","05.01.2021 16:00 - 05.01.2021 17:00 (CET/CEST)","200","n/e","11","11437","43","4","n/e","n/e","n/e","247","","3668","1162","n/e","n/e","1285","n/e","24","28","n/e","6"
"BZN|IT-North","05.01.2021 17:00 - 05.01.2021 18:00 (CET/CEST)","215","n/e","11","11414","43","4","n/e","n/e","n/e","771","","4319","1412","n/e","n/e","1308","n/e","0","25","n/e","5"
"BZN|IT-North","05.01.2021 18:00 - 05.01.2021 19:00 (CET/CEST)","213","n/e","11","10972","43","4","n/e","n/e","n/e","535","","4325","1201","n/e","n/e","1345","n/e","0","24","n/e","7"
"BZN|IT-North","05.01.2021 19:00 - 05.01.2021 20:00 (CET/CEST)","224","n/e","8","10501","43","4","n/e","n/e","n/e","431","","3946","928","n/e","n/e","1361","n/e","0","26","n/e","13"
"BZN|IT-North","05.01.2021 20:00 - 05.01.2021 21:00 (CET/CEST)","226","n/e","12","10277","43","4","n/e","n/e","n/e","328","","3681","826","n/e","n/e","1298","n/e","0","26","n/e","14"
"BZN|IT-North","05.01.2021 21:00 - 05.01.2021 22:00 (CET/CEST)","225","n/e","11","9437","34","4","n/e","n/e","n/e","169","","3114","443","n/e","n/e","1329","n/e","0","29","n/e","13"
"BZN|IT-North","05.01.2021 22:00 - 05.01.2021 23:00 (CET/CEST)","226","n/e","11","9095","26","4","n/e","n/e","n/e","","115","2354","409","n/e","n/e","1239","n/e","0","30","n/e","14"
"BZN|IT-North","05.01.2021 23:00 - 06.01.2021 00:00 (CET/CEST)","223","n/e","10","8308","16","4","n/e","n/e","n/e","","169","2135","426","n/e","n/e","1117","n/e","0","28","n/e","15"
"BZN|IT-North","06.01.2021 00:00 - 06.01.2021 01:00 (CET/CEST)","227","n/e","11","7782","16","4","n/e","n/e","n/e","","401","1762","336","n/e","n/e","876","n/e","0","30","n/e","16"
"BZN|IT-North","06.01.2021 01:00 - 06.01.2021 02:00 (CET/CEST)","227","n/e","10","8211","16","5","n/e","n/e","n/e","","901","1757","337","n/e","n/e","751","n/e","0","30","n/e","16"
"BZN|IT-North","06.01.2021 02:00 - 06.01.2021 03:00 (CET/CEST)","226","n/e","10","7975","16","4","n/e","n/e","n/e","","914","1706","248","n/e","n/e","741","n/e","0","30","n/e","14"
"BZN|IT-North","06.01.2021 03:00 - 06.01.2021 04:00 (CET/CEST)","228","n/e","6","7782","16","4","n/e","n/e","n/e","","913","1631","168","n/e","n/e","772","n/e","0","30","n/e","17"
"BZN|IT-North","06.01.2021 04:00 - 06.01.2021 05:00 (CET/CEST)","226","n/e","11","8077","16","4","n/e","n/e","n/e","","912","1558","167","n/e","n/e","861","n/e","0","26","n/e","18"
"BZN|IT-North","06.01.2021 05:00 - 06.01.2021 06:00 (CET/CEST)","225","n/e","11","8322","26","5","n/e","n/e","n/e","","913","1534","168","n/e","n/e","911","n/e","0","28","n/e","18"
"BZN|IT-North","06.01.2021 06:00 - 06.01.2021 07:00 (CET/CEST)","226","n/e","10","9115","38","4","n/e","n/e","n/e","","759","1749","477","n/e","n/e","919","n/e","0","26","n/e","19"
"BZN|IT-North","06.01.2021 07:00 - 06.01.2021 08:00 (CET/CEST)","229","n/e","10","8998","43","4","n/e","n/e","n/e","","281","1924","552","n/e","n/e","942","n/e","0","28","n/e","17"
"BZN|IT-North","06.01.2021 08:00 - 06.01.2021 09:00 (CET/CEST)","228","n/e","10","8817","43","4","n/e","n/e","n/e","","464","2237","408","n/e","n/e","925","n/e","48","29","n/e","10"
"BZN|IT-North","06.01.2021 09:00 - 06.01.2021 10:00 (CET/CEST)","231","n/e","10","9135","43","4","n/e","n/e","n/e","","471","2380","494","n/e","n/e","947","n/e","245","31","n/e","14"
